Keuwl Accelerometer Data File
2022-08-23 20-35-01

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.555733,4.418945,8.463413,9.563748,27.754963,97.167969
0.0201346,-0.649352,4.429713,8.336594,9.462707,28.237423,98.339600
0.0402550,-0.355932,4.444070,8.010871,9.167906,29.097305,94.579132
0.0603561,-0.152243,4.323232,8.225029,9.293257,27.741899,92.016846
0.0804646,-0.192921,4.317250,8.765208,9.772653,26.244932,92.558624
0.1005850,-0.190528,4.308876,9.054142,10.028968,25.471540,92.531837
0.1207020,-0.394218,4.282554,9.216854,10.170844,25.014141,95.259369
0.1409532,-0.613460,4.278965,9.140284,10.110918,25.310884,98.158699
0.1610737,-0.684048,4.276572,8.771191,9.782166,26.278692,99.087624
0.1811068,-0.542573,4.355536,8.377272,9.457471,27.651907,97.100800
0.2011965,-0.467199,4.289733,8.408379,9.450974,27.166454,96.215637
0.2213169,-0.273081,4.293322,8.796615,9.792222,26.061016,93.639450
0.2414571,-0.340379,4.302893,8.962915,9.948095,25.714397,94.522949
0.2615714,-0.564108,4.268198,8.910274,9.895893,25.789150,97.528885
0.2816918,-0.606281,4.293322,8.639585,9.666574,26.650551,98.037872
0.3018087,-0.523430,4.294518,8.492127,9.530640,26.996487,96.949120
0.3219250,-0.443270,4.245466,8.658728,9.653706,26.242182,95.960670
0.3420455,-0.321236,4.228716,8.822935,9.789250,25.672091,94.344154
0.3621705,-0.224028,4.258626,8.812167,9.789809,25.823950,93.011307
0.3822921,-0.308076,4.265805,8.588140,9.594172,26.473423,94.130722
0.4024126,-0.414557,4.247859,8.612068,9.611653,26.362476,95.573952
0.4225248,-0.578764,4.223930,8.646764,9.640699,26.246191,97.802094
0.4426473,-0.500698,4.306482,8.609675,9.639657,26.728008,96.631783
0.4627678,-0.334397,4.243073,8.713762,9.697687,26.033152,94.506172
0.4829703,-0.476770,4.287340,8.618050,9.637395,26.590281,96.345459
0.5030331,-0.460020,4.307679,8.567801,9.600777,26.822714,96.095558
0.5231536,-0.257528,4.257430,8.665906,9.658672,26.205627,93.461548
0.5433251,-0.340379,4.227520,8.937791,9.893022,25.385477,94.603241
0.5633894,-0.388235,4.258626,9.014361,9.977241,25.379000,95.208939
0.5835099,-0.471984,4.145864,8.960523,9.884429,24.969975,96.494850
0.6036350,-0.486341,4.208078,8.783454,9.751591,25.747114,96.592613
0.6237399,-0.216850,4.237091,8.585747,9.576796,26.296227,92.929779
0.6438604,-0.183350,4.293322,8.441878,9.472673,26.977816,92.445381
0.6639763,-0.118744,4.252644,8.451449,9.461823,26.719837,91.599419
0.6841019,-0.195314,4.295715,8.608479,9.622745,26.543287,92.603287
0.7042223,-0.190528,4.261019,8.732905,9.718859,26.031548,92.560234
0.7243546,-0.212064,4.267001,8.578568,9.583532,26.474051,92.845177
0.7444661,-0.364307,4.240680,8.549854,9.550712,26.465101,94.910095
0.7645866,-0.421735,4.339982,8.687442,9.720337,26.653118,95.550255
0.7847021,-0.186939,4.349554,8.774779,9.795424,26.388113,92.460999
0.8048717,-0.002393,4.337589,8.723334,9.742241,26.438406,90.031609
0.8249922,-0.091226,4.367499,8.584550,9.632127,26.970346,91.196594
0.8450636,-0.336790,4.300500,8.546266,9.573213,26.782051,94.477928
0.8652250,-0.471984,4.234698,8.614461,9.610639,26.318111,96.359734
0.8853455,-0.367896,4.265805,8.725727,9.719606,26.136791,94.929169
0.9054464,-0.174975,4.274179,8.665906,9.664220,26.272366,92.344246
0.9255767,-0.206082,4.144668,8.697013,9.636326,25.508188,92.846527
0.9456973,-0.464806,4.105186,8.898309,9.810632,24.905081,96.459747
0.9657886,-0.493520,4.075276,8.869596,9.773493,24.835773,96.904945
0.9859276,-0.336790,4.098008,8.737691,9.656829,25.200962,94.698227
1.0060482,-0.232403,4.105186,8.746066,9.664380,25.179474,93.240173
1.0261446,-0.309272,4.106383,8.711370,9.635663,25.300905,94.307098
1.0462923,-0.493520,4.126722,8.738888,9.676856,25.435282,96.819679
1.0664128,-0.549751,4.139882,8.719745,9.668237,25.591574,97.564270
1.0864871,-0.378664,4.130311,8.624032,9.569576,25.684717,95.238197
1.1066334,-0.360718,4.088437,8.806186,9.715674,24.988914,95.042084
1.1267540,-0.513859,4.106383,8.962915,9.872198,24.783995,97.132721
1.1469319,-0.556929,4.070490,8.989237,9.883595,24.562149,97.790901
1.1669844,-0.449252,4.130311,8.812167,9.742463,25.242468,96.207634
1.1871049,-0.268295,4.065705,8.782257,9.681424,24.889042,93.775467
1.2072482,-0.333201,4.121936,8.711370,9.643098,25.394197,94.621506
1.2273684,-0.324826,4.148257,8.646764,9.595837,25.697580,94.477364
1.2474890,-0.413360,4.155436,8.632407,9.589419,25.815466,95.680786
1.2676009,-0.377468,4.070490,8.760423,9.667284,25.015587,95.298042
1.2877167,-0.286241,4.080062,8.942576,9.833540,24.578058,94.013077
1.3078372,-0.327219,4.047759,8.953344,9.831266,24.397591,94.621712
1.3279756,-0.367896,4.048955,8.787043,9.682019,24.829277,95.191757
1.3480788,-0.363111,4.056133,8.676674,9.584818,25.142782,95.115562
1.3681993,-0.457627,4.031009,8.719745,9.617297,24.950422,96.476875
1.3883257,-0.646959,3.885944,8.952147,9.780597,23.752106,99.452309
1.4084414,-0.354736,4.008277,9.033504,9.889202,24.010429,95.057549
