Keuwl Accelerometer Data File
2022-08-23 20-42-16

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.609871,5.646762,7.681260,9.552990,36.479595,96.164253
0.0200107,-0.691227,5.791528,7.274181,9.323803,38.723564,96.806129
0.0400014,-0.555733,5.716154,7.143473,9.165831,38.798077,95.552933
0.0599813,-0.334397,5.746065,7.369894,9.351171,37.989353,93.330620
0.0799684,0.130409,5.661119,7.875378,9.699838,35.717213,88.680374
0.0999594,0.074178,5.805885,8.215458,10.060196,35.251148,89.268013
0.1199623,-0.231206,5.730511,8.438289,10.202791,34.202415,92.310432
0.1399455,-0.518644,5.702994,8.134102,9.947701,35.146118,95.196327
0.1599366,-0.492323,5.653941,7.947162,9.765594,35.531902,94.976540
0.1799329,-0.273081,5.712565,7.742576,9.625771,36.451603,92.736855
0.1999137,0.074178,5.786743,7.867002,9.766352,36.339386,89.265594
0.2199047,0.196211,5.761618,8.004889,9.864735,35.760662,88.049553
0.2399010,-0.188136,5.778368,7.914859,9.801527,36.146358,91.864815
0.2598998,-0.505484,5.742475,7.734201,9.646212,36.698971,95.030518
0.2798909,-0.469591,5.742475,7.750951,9.657835,36.625145,94.674965
0.2998799,-0.176172,5.736493,7.826324,9.705140,36.253330,91.759041
0.3198690,-0.103190,5.826523,7.676474,9.637804,37.203201,91.014626
0.3398601,0.013161,5.815456,7.476674,9.472083,37.876328,89.870338
0.3598579,0.002393,5.765207,7.599904,9.539190,37.183575,89.976219
0.3798418,-0.372682,5.725726,7.810771,9.691800,36.301239,93.724075
0.3998328,-0.445663,5.736493,7.803593,9.695464,36.402252,94.442337
0.4198310,-0.104387,5.789135,7.768897,9.689208,36.696774,91.033020
0.4398285,0.017946,5.779564,7.773683,9.686786,36.630131,89.822090
0.4598195,-0.286241,5.798707,7.713862,9.654564,36.966610,92.825996
0.4798250,-0.375075,5.767600,7.675278,9.608110,36.981174,93.720787
0.4997873,-0.264706,5.704190,7.809575,9.674571,36.174118,92.656937
0.5197783,-0.456431,5.731708,8.040781,9.885088,35.568039,94.553009
0.5397807,-0.353540,5.748457,8.179565,10.003752,35.149784,93.519348
0.5597780,-0.152243,5.787939,7.925627,9.815242,36.149399,91.506737
0.5797691,-0.128315,5.805885,7.641778,9.597997,37.232708,91.266083
0.5997683,-0.384646,5.789135,7.721040,9.657976,36.922672,93.801300
0.6197583,-0.483948,5.807081,8.008478,9.904146,36.040771,94.763885
0.6397493,-0.263510,5.804688,8.148458,10.008058,35.492672,92.599213
0.6597462,-0.106780,5.814260,8.032407,9.916480,35.903496,91.052124
0.6797333,-0.136690,5.804688,7.861021,9.772857,36.450268,91.348961
0.6997244,-0.186939,5.802296,7.764111,9.694483,36.785843,91.845329
0.7197276,-0.124726,5.769993,7.906484,9.788813,36.127586,91.238327
0.7397132,-0.245563,5.747261,7.939984,9.804829,35.923271,92.446594
0.7597042,-0.402592,5.689833,7.795218,9.659281,36.194359,94.047302
0.7796968,-0.394218,5.743671,7.634600,9.562023,37.019627,93.926346
0.7996846,-0.257528,5.713761,7.584351,9.499250,37.020920,92.580658
0.8196756,-0.529412,5.686244,7.687242,9.576395,36.608582,95.319130
0.8396724,-0.504287,5.616852,7.898109,9.704817,35.527771,95.130325
0.8596746,-0.280259,5.657530,7.947162,9.759281,35.479977,92.835968
0.8796656,-0.124726,5.708976,7.922038,9.765584,35.784695,91.251564
0.8996598,-0.222832,5.748457,7.784450,9.679467,36.464718,92.219887
0.9196610,-0.482752,5.726922,7.474281,9.428444,37.557926,94.818367
0.9396520,-0.740279,5.863612,7.392625,9.464717,38.641167,97.195511
0.9596511,-0.460020,5.907879,7.477870,9.541132,38.394707,94.452385
0.9796478,-0.093619,5.856433,7.644171,9.630157,37.460365,90.915833
0.9996387,0.026321,5.877969,7.800004,9.766846,37.001427,89.743439
1.0196424,-0.298206,5.889933,7.900502,9.858913,36.740189,92.898392
1.0396334,-0.437288,5.885147,7.750951,9.741838,37.284695,94.249481
1.0596244,-0.297009,5.905486,7.595118,9.625424,37.901463,92.879196
1.0796175,-0.157029,5.933004,7.498209,9.562862,38.362789,91.516098
1.0996087,-0.207278,5.990431,7.670492,9.734715,38.005432,91.981735
1.1195999,-0.166600,5.873183,7.932805,9.871749,36.526024,91.624832
1.1395924,-0.323629,5.820242,8.008478,9.905335,36.050220,93.182602
1.1595544,-0.282652,5.731708,7.656135,9.568112,36.853474,92.823181
1.1795459,-0.315254,5.826523,7.150651,9.229279,39.214996,93.097069
1.1995885,-0.273081,5.899504,7.350751,9.429330,38.779472,92.650261
1.2195328,-0.057727,5.869594,7.722237,9.699918,37.239429,90.563477
1.2395244,-0.252742,5.897111,7.865806,9.834160,36.884670,92.454117
1.2594930,-0.305683,5.904290,7.815557,9.799848,37.106243,92.963730
1.2794816,-0.381057,5.934200,7.776075,9.789142,37.405411,93.674133
1.2994732,-0.147458,5.900701,7.868199,9.836085,36.876396,91.431519
1.3194708,-0.110369,5.894719,7.887341,9.847337,36.777943,91.072647
1.3394597,-0.285045,5.935397,7.684849,9.714272,37.712646,92.749496
1.3594509,-0.389432,5.943771,7.617850,9.670145,38.022404,93.748627
1.3794453,-0.397807,5.940182,7.647760,9.691865,37.899384,93.831306
1.3994312,-0.373879,5.881558,7.684849,9.684493,37.484215,93.637283
1.4194226,-0.323629,5.892326,7.693224,9.695872,37.490570,93.143745
1.4394205,-0.121137,5.972486,7.690831,9.738282,37.837624,91.161942
1.4594136,-0.112762,5.918647,7.614261,9.644691,37.863350,91.091461
1.4794050,-0.382253,5.831309,7.432107,9.454443,38.177773,93.750481
1.4994011,-0.673280,5.910272,7.415358,9.506427,38.736103,96.498947
1.5193900,-0.442074,5.948557,7.498209,9.581435,38.502888,94.250191
1.5393815,-0.038584,6.007181,7.672885,9.744787,38.058331,90.368004
1.5593725,0.215354,5.974878,7.815557,9.840146,37.415321,87.935768
1.5793625,-0.124726,5.943771,7.878967,9.870263,37.036407,91.202133
1.5993539,-0.565304,5.845666,8.044371,9.960084,36.131977,95.523605
1.6193509,-0.538983,5.887540,7.937591,9.897423,36.679859,95.230644
1.6393386,-0.179761,5.922236,7.504191,9.561280,38.292999,91.738594
1.6593300,-0.091226,5.954539,7.482656,9.563210,38.515308,90.877731
1.6793278,-0.153440,5.880362,7.631011,9.635067,37.626827,91.494713
1.6993184,-0.431306,5.831309,7.718647,9.683372,37.145634,94.230118
1.7193098,-0.547358,5.863612,7.644171,9.649606,37.610817,95.333008
1.7393029,-0.291027,5.940182,7.555636,9.615514,38.207531,92.804848
1.7592988,-0.072084,5.839684,7.644171,9.619795,37.379742,90.707214
1.7792902,-0.157029,5.856433,7.790432,9.747477,36.943787,91.535912
1.7992828,-0.285045,5.877969,7.695617,9.687841,37.405315,92.776314
1.8192692,-0.299402,5.922236,7.505387,9.565216,38.311287,92.894157
1.8392606,-0.314058,5.922236,7.453942,9.525374,38.506702,93.035568
1.8592539,-0.303290,5.928218,7.556833,9.609447,38.150005,92.928726
1.8792400,-0.237189,5.882754,7.683652,9.679957,37.460838,92.308876
1.8992314,-0.388235,5.905486,7.698009,9.710038,37.553101,93.761299
1.9192361,-0.174975,5.848059,7.651350,9.631904,37.403675,91.713791
1.9392136,-0.137886,5.802296,7.553244,9.525604,37.538776,91.361328
1.9592050,-0.347557,5.836094,7.520941,9.526035,37.859859,93.408119
1.9792004,-0.329611,5.840880,7.566404,9.564256,37.710381,93.229881
1.9991938,-0.160618,5.875576,7.650153,9.647437,37.535824,91.565880
2.0191851,-0.183350,5.912665,7.648957,9.669528,37.717449,91.776154
2.0391815,-0.361914,5.938986,7.770093,9.786567,37.443340,93.487221
2.0591829,-0.249153,5.866005,7.777272,9.744642,37.050243,92.432121
2.0791743,-0.252742,5.874380,7.625029,9.628773,37.636543,92.463600
2.0991647,-0.051745,5.918647,7.553244,9.596069,38.082962,90.500908
2.1191514,0.183051,5.899504,7.658528,9.669060,37.621048,88.222786
2.1391428,-0.022732,5.922236,7.831110,9.818335,37.098408,90.219925
2.1591384,-0.360718,5.803492,7.804789,9.732696,36.686691,93.556664
2.1791327,-0.591924,5.814260,7.760522,9.715024,36.982761,95.813004
2.1991239,-0.446860,5.796314,7.730612,9.672606,36.943611,94.408424
2.2190776,-0.119940,5.836094,7.634600,9.610489,37.401112,91.177345
2.2390811,0.126820,5.849255,7.613064,9.601490,37.542229,88.757950
2.2590728,-0.060120,5.801099,7.562815,9.531660,37.491699,90.593765
2.2790594,-0.564108,5.780760,7.706684,9.650305,37.003872,95.573486
2.2990420,-0.623031,5.749654,7.901699,9.792013,36.200668,96.184425
2.3190334,-0.267099,5.805885,7.780861,9.711923,36.758419,92.634026
2.3390291,0.116052,5.876772,7.535297,9.556705,37.956055,88.868698
2.3590279,-0.183350,5.862415,7.458727,9.488632,38.180267,91.791374
2.3790195,-0.582353,5.891129,7.602297,9.635324,37.907581,95.645493
2.3990097,-0.582353,5.822934,7.664510,9.643153,37.362339,95.711174
2.4190090,-0.279063,5.813064,7.733005,9.678272,36.964645,92.748444
2.4390006,-0.058923,5.843273,7.939984,9.858532,36.351860,90.577751
2.4589951,-0.269492,5.828916,7.961519,9.870900,36.238361,92.647102
2.4789865,-0.654138,5.807081,7.780861,9.730975,36.908340,96.426987
2.4989777,-0.638585,5.850451,7.930412,9.875576,36.579296,96.229248
2.5190041,-0.268295,5.867201,8.080263,9.989328,36.012424,92.618195
2.5389602,0.015553,5.861219,8.038388,9.948358,36.097889,89.847961
2.5589516,-0.149851,5.886343,7.802396,9.774911,37.040836,91.458282
2.5789490,-0.440878,5.883951,7.651350,9.662215,37.638115,94.285095
2.5989330,-0.489930,5.857630,7.777272,9.748734,37.082081,94.781075
2.6189244,-0.466002,5.740082,7.922038,9.794099,36.015476,94.641312
2.6389165,-0.412164,5.736493,7.850253,9.731583,36.227386,94.109604
2.6589084,-0.269492,5.753243,7.662117,9.585430,36.931889,92.681870
2.6788995,-0.227617,5.718547,7.543673,9.468927,37.186100,92.279358
2.6988947,-0.426521,5.746065,7.565208,9.509550,37.293903,94.245186
