Keuwl Accelerometer Data File
2022-08-21 14-31-44

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,0.499462,-0.125405,9.674777,9.688473,3.046839,345.905579
0.0199141,0.092227,-0.041562,9.327430,9.327978,0.621181,335.741333
0.0398284,0.475507,-0.075099,9.471160,9.483387,2.909797,351.025146
0.0600830,0.897115,-0.132591,9.840067,9.881766,5.265480,351.592712
0.0799973,0.755781,-0.144569,10.014938,10.044456,4.393558,349.171051
0.0995940,0.561745,-0.072704,9.856835,9.873097,3.288965,352.625519
0.1195083,0.209606,-0.125405,9.626867,9.629966,1.453469,329.108521
0.1393953,0.439575,-0.384118,9.622076,9.639768,3.471811,318.851685
0.1593095,1.198948,-0.202061,9.799343,9.874483,7.072795,350.433746
0.1791887,1.103128,-0.278717,10.074826,10.138870,6.443329,345.820404
0.1991030,0.808482,-0.192478,10.058058,10.092335,4.723519,346.608643
0.2190161,0.226375,-0.067912,9.895164,9.897985,1.368164,343.300751
0.2389304,0.188047,-0.036771,9.864022,9.865883,1.112763,348.935913
0.2588414,0.734221,-0.036771,9.852044,9.879434,4.267418,357.132935
0.2787555,0.995331,0.001557,9.789762,9.840229,5.805322,0.089628
0.2987528,0.743803,-0.178106,9.832881,9.862581,4.447657,346.533936
0.3186669,0.415619,-0.410469,9.962237,9.979348,3.355730,315.357208
0.3385290,0.441970,-0.508685,9.923909,9.946761,3.884537,310.985718
0.3584431,0.398851,-0.467961,9.765806,9.785144,3.602718,310.441498
0.3783586,0.358128,-0.362559,9.578958,9.592505,3.045361,314.647705
0.3982727,-0.128159,-0.228411,9.257960,9.261664,1.620516,240.703674
0.4181875,-0.147323,-0.132591,9.202864,9.204998,1.233846,221.987274
0.4381016,0.585700,-0.079890,9.468764,9.487198,3.572264,352.232727
0.4579936,0.921070,-0.034375,9.782575,9.825900,5.382485,357.862640
0.4779078,0.743803,0.020721,9.830485,9.858606,4.328617,1.595743
0.4978257,0.549767,-0.091867,9.677173,9.693212,3.296456,350.513397
0.5177398,0.149719,-0.226015,9.679568,9.683365,1.604497,303.521606
0.5377534,0.128159,-0.388909,9.909536,9.917994,2.366288,288.238892
0.5576676,0.190443,-0.427238,10.058058,10.068929,2.662710,294.025085
0.5775041,0.094623,-0.216433,9.983797,9.986590,1.355230,293.614441
0.5974182,-0.259912,-0.206851,10.093990,10.099455,1.884917,218.514648
0.6173321,-0.525812,-0.494312,10.321563,10.346762,3.999586,223.231323
0.6372462,-0.233561,-0.458379,10.276048,10.288918,2.866077,242.999481
0.6572080,0.154510,-0.101449,10.074826,10.076522,1.051088,326.711548
0.6771221,-0.130554,0.257876,9.957446,9.961640,1.662717,116.851700
0.6969916,-0.638400,0.255480,9.933492,9.957263,3.959877,158.189316
0.7169057,-0.736616,0.142891,9.943073,9.971345,4.315567,169.021896
0.7368087,-0.449156,0.092586,10.055662,10.066114,2.611270,168.352570
0.7567228,-0.168883,0.118937,10.185019,10.187113,1.161801,144.844650
0.7767197,-0.056294,0.157265,10.125132,10.126509,0.945019,109.695206
0.7966339,-0.283866,0.142891,9.907141,9.912236,1.837176,153.280426
0.8164632,-0.609654,0.114146,9.770597,9.790265,3.632379,169.395294
0.8363773,-0.607259,0.128519,9.729874,9.749652,3.650124,168.050415
0.8563227,-0.463529,0.296203,9.765806,9.781286,3.223915,147.420685
0.8762369,-0.463529,0.375255,9.825694,9.843777,3.473389,141.007721
0.8961326,-0.475507,0.250689,9.828090,9.842779,3.130628,152.201614
0.9160467,-0.707870,0.011139,9.777784,9.803381,4.141275,179.098465
0.9359481,-0.923465,0.008744,9.741852,9.785527,5.415333,179.457535
0.9558622,-0.772548,0.236316,9.837671,9.870788,4.694650,162.991577
0.9758164,-0.746198,0.219547,10.065244,10.095253,4.418895,163.604980
0.9957305,-0.968979,0.083004,9.988588,10.035821,5.560985,175.103928
1.0156437,-1.019285,-0.010421,9.820903,9.873661,5.925660,180.585739
1.0355579,-0.727034,0.003952,9.681964,9.709224,4.294457,179.688522
1.0554664,-0.655169,0.121332,9.612494,9.635560,3.965214,169.508148
1.0753804,-0.813272,0.219547,9.677173,9.713767,4.974924,164.892792
1.0952789,-0.851600,0.150078,9.818507,9.856512,5.033104,170.005356
1.1151929,-0.853996,0.090191,9.868813,9.906104,4.973112,173.971344
1.1351337,-0.983352,0.018326,9.933492,9.982062,5.654438,178.932373
1.1550480,-0.904301,0.037489,9.986193,10.027123,5.178730,177.626053
