Keuwl Accelerometer Data File
2022-08-22 23-02-57

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,1.662413,-3.463312,8.245667,9.096657,24.980684,295.641327
0.0200170,2.100599,-3.550949,8.883952,9.795221,24.910343,300.606873
0.0400305,2.158326,-3.980760,9.291031,10.335767,25.983486,298.466095
0.0600699,1.703092,-3.732803,8.901898,9.801946,24.745417,294.524841
0.0800266,1.963012,-3.611966,8.881559,9.786818,24.837563,298.522949
0.1000400,1.882852,-3.368795,9.032308,9.822245,23.135723,299.201233
0.1200510,1.955833,-3.354438,8.930613,9.738244,23.499151,300.244690
0.1400724,1.952244,-3.550949,8.760423,9.652227,24.823372,298.801147
0.1600857,1.750948,-3.427419,8.784650,9.590781,23.659389,297.060883
0.1800854,2.505584,-3.655037,8.425129,9.519456,27.743170,304.431244
0.2000928,2.905485,-4.087539,8.589336,9.946181,30.278898,305.405792
0.2201061,1.122234,-3.533900,9.028718,9.760410,22.326412,287.617889
0.2401284,1.541277,-3.538686,8.991630,9.785051,23.232038,293.535553
0.2601595,2.420639,-4.110271,8.777472,9.989886,28.521769,300.494873
0.2801728,2.334198,-4.134199,8.904291,10.090911,28.065895,299.449371
0.3001474,1.897209,-3.824030,9.033504,9.991336,25.293144,296.387299
0.3201911,1.931905,-3.838387,9.143872,10.103260,25.171093,296.716644
0.3402044,2.177469,-3.952046,9.081659,10.140837,26.420422,298.853546
0.3602185,2.151148,-3.892225,9.163015,10.185171,25.888849,298.928467
0.3802210,2.010868,-3.778267,9.192925,10.140452,24.965824,298.022797
0.4002343,2.108077,-3.880261,9.174979,10.182370,25.701565,298.514435
0.4202530,2.024029,-3.916153,9.105587,10.116554,25.832987,297.331787
0.4402412,1.795215,-3.877868,9.174979,10.121309,24.973761,294.841248
0.4602546,1.715056,-3.856333,9.143872,10.070904,24.776491,293.976501
0.4802926,1.780858,-3.864708,9.086445,10.033489,25.094213,294.740265
0.5002968,1.756930,-3.845565,9.155837,10.084867,24.786146,294.554321
0.5203102,1.675574,-3.844369,9.143872,10.059677,24.637592,293.550049
0.5403235,1.685145,-3.958028,9.172586,10.131241,25.125969,293.062073
0.5603296,1.677967,-3.966403,9.208479,10.165825,25.065096,292.930542
0.5803429,1.595415,-3.928118,9.200104,10.130023,24.741989,292.104645
0.6003559,1.628914,-3.857529,9.139087,10.052701,24.616318,292.892822
0.6203623,1.923530,-3.820441,8.882756,9.858960,25.712406,296.724518
0.6403757,1.854138,-3.783053,8.946166,9.888539,25.217030,296.110260
0.6603895,1.519742,-3.588037,9.076874,9.877918,23.233397,292.955475
0.6803976,1.675574,-3.527918,8.949755,9.764828,23.576090,295.405243
0.7004110,1.916352,-3.484847,8.760423,9.620893,24.416813,298.806824
0.7204243,1.804786,-3.375974,8.788239,9.585802,23.537697,298.128845
0.7404513,1.474278,-3.276372,9.023932,9.712851,21.709463,294.226440
0.7604647,1.318744,-3.299403,9.005986,9.681578,21.531040,291.786194
0.7804776,1.517349,-3.387938,8.919845,9.661475,22.595798,294.126068
0.8004977,1.538884,-3.323332,8.903095,9.626931,22.360073,294.846710
0.8205110,1.312762,-3.373581,9.057731,9.754326,21.784538,291.262512
0.8405207,1.334298,-3.456133,9.154640,9.875861,22.032484,291.109924
0.8605196,1.373779,-3.423830,9.244371,9.953305,21.755487,291.862671
0.8805330,1.367797,-3.421437,9.219247,9.928324,21.785404,291.790192
0.9005442,1.451546,-3.399902,9.222836,9.936147,21.842440,293.119446
0.9205550,1.464707,-3.445365,9.299406,10.024713,21.928881,293.031494
0.9405683,1.382154,-3.567698,9.253942,10.013704,22.462797,291.176758
0.9605885,1.499403,-3.500401,9.177372,9.936054,22.535309,293.187958
0.9805945,1.622932,-3.402295,9.168997,9.913628,22.348507,295.501648
1.0006077,1.589432,-3.537489,9.192925,9.977475,22.873116,294.194916
1.0206240,1.439582,-3.542275,9.203693,9.966348,22.560183,292.116852
1.0406324,1.359422,-3.539882,9.270692,10.016212,22.245743,291.008301
1.0606457,1.385743,-3.669394,9.321240,10.112876,22.821152,290.688995
1.0806590,1.407279,-3.827619,9.334401,10.186371,23.600132,290.186676
1.1006787,1.485046,-3.845565,9.317652,10.188835,23.865711,291.115112
1.1206919,1.575076,-3.761517,9.243175,10.102779,23.806482,292.720734
1.1407028,1.609771,-3.771089,9.163015,10.038592,24.107754,293.116272
1.1607075,1.519742,-3.695714,9.092427,9.931775,23.724781,292.353302
1.1807206,1.471885,-3.547359,9.052945,9.833922,22.988483,292.534729
1.2007997,1.613361,-3.531507,8.923434,9.731503,23.513845,294.553192
1.2208177,1.682752,-3.571288,8.844471,9.685578,24.054413,295.229309
1.2408308,1.591825,-3.537489,8.976076,9.778429,23.372284,294.227142
1.2610985,1.508974,-3.515954,9.084052,9.856923,22.840199,293.227997
1.2809581,1.414457,-3.586841,9.094820,9.878354,22.974052,291.521606
1.3009712,1.462314,-3.574877,9.076874,9.864469,23.050743,292.247162
1.3208413,1.468296,-3.524329,9.170194,9.933239,22.604116,292.617462
1.3408552,1.523331,-3.553342,9.239586,10.015823,22.705820,293.204987
1.3608685,1.524527,-3.614359,9.204889,10.005886,23.081600,292.869904
1.3808892,1.537688,-3.683750,9.280264,10.102366,23.274433,292.656860
1.4009067,1.749752,-3.571288,9.174979,9.999799,23.434343,296.102539
1.4209199,1.753341,-3.554538,9.090034,9.916535,23.558239,296.255676
1.4409401,1.584647,-3.592823,9.054142,9.868991,23.446293,293.800293
1.4609468,1.547259,-3.552145,9.087642,9.879119,23.090893,293.537201
1.4809600,1.594218,-3.505186,9.092427,9.874213,22.952938,294.456848
1.5009862,1.543670,-3.552145,9.045767,9.840049,23.178848,293.488495
1.5209873,1.639682,-3.604787,9.067303,9.894394,23.593502,294.458984
1.5410004,1.721038,-3.605984,9.127123,9.963407,23.642645,295.513885
1.5610052,1.691127,-3.631108,9.177372,10.013442,23.579599,294.972961
1.5810289,1.558027,-3.698107,9.160623,10.001022,23.656343,292.845886
1.6010422,1.559223,-3.586841,9.118748,9.922105,23.214794,293.494904
1.6210576,1.594218,-3.562913,9.058928,9.864079,23.310274,294.106018
1.6410645,1.591825,-3.623930,9.001201,9.833026,23.736696,293.713684
1.6610777,1.618146,-3.525525,9.045767,9.842440,23.211338,294.654175
1.6810982,1.525724,-3.524329,9.084052,9.862491,22.916866,293.408356
1.7011038,1.552045,-3.564109,9.081659,9.878676,23.173208,293.531433
1.7211170,1.730609,-3.535096,9.101998,9.916566,23.385098,296.084106
1.7411306,1.753341,-3.556931,9.180962,10.000801,23.361305,296.240356
1.7611445,1.725823,-3.635894,9.155837,10.001377,23.729195,295.391937
1.7811577,1.750948,-3.488436,9.069695,9.873924,23.284950,296.653412
1.8011665,1.692324,-3.408277,9.087642,9.852184,22.720688,296.405945
1.8211719,1.701895,-3.507579,9.010772,9.818023,23.396530,295.882904
1.8411851,1.792822,-3.531507,8.928220,9.767234,23.921890,296.915314
1.8611988,1.738984,-3.456133,8.986844,9.784287,23.292585,296.709656
1.8812041,1.657628,-3.422634,9.070891,9.835813,22.745548,295.841553
1.9012173,1.717448,-3.507579,9.020343,9.829513,23.410830,296.088196
1.9212252,1.704288,-3.553342,9.008379,9.832687,23.628061,295.623749
1.9412382,1.698306,-3.477669,9.082855,9.873028,23.078812,296.028381
1.9612514,1.815554,-3.518347,9.106784,9.930182,23.496950,297.294861
1.9812609,1.664806,-3.546163,9.165408,9.967525,23.142979,295.148499
2.0013077,1.652842,-3.464508,9.241979,10.007441,22.555153,295.504822
2.0213208,1.850549,-3.490829,9.109177,9.929125,23.448242,297.928833
2.0413363,1.923530,-3.507579,9.049356,9.894136,23.848444,298.740051
2.0613434,1.798804,-3.469294,9.130713,9.931849,23.170700,297.406433
2.0813565,1.774876,-3.439384,9.123533,9.910520,22.987391,297.295776
2.1013701,1.687538,-3.450151,9.093623,9.871439,22.897055,296.064178
2.1213672,1.676770,-3.441776,9.112766,9.884325,22.788464,295.974487
2.1413803,1.767698,-3.451348,9.155837,9.943133,22.953726,297.120453
2.1613991,1.743770,-3.489633,9.200104,9.993007,22.978085,296.551300
2.1814082,1.712663,-3.495615,9.173783,9.965483,22.992523,296.102356
2.2014215,1.843371,-3.480062,9.140284,9.952569,23.308981,297.909943
2.2214379,1.906781,-3.429812,9.034700,9.850139,23.477654,299.071564
2.2414491,1.879263,-3.440580,9.064910,9.876326,23.387344,298.643616
2.2614625,1.718645,-3.456133,9.158230,9.938399,22.853708,296.439972
2.2814839,1.747359,-3.416652,9.130713,9.904377,22.796530,297.086304
2.3015134,1.839482,-3.396313,9.031111,9.822403,23.155645,298.440491
2.3215268,1.715056,-3.425026,9.029915,9.808750,22.986351,296.599060
2.3415072,1.621736,-3.392723,9.074481,9.822769,22.508757,295.548004
2.3615394,1.794019,-3.392723,9.049356,9.829543,22.981882,297.869171
2.3815525,1.823929,-3.543471,9.015557,9.857139,23.847879,297.236206
2.4015670,1.829911,-3.515954,9.015557,9.848390,23.732470,297.495148
2.4215791,1.801197,-3.407080,9.092427,9.875462,22.970036,297.863739
2.4415925,1.790430,-3.490829,9.111569,9.920294,23.295452,297.153076
2.4616034,1.958226,-3.486043,9.091230,9.931647,23.740267,299.324371
2.4816194,1.982154,-3.438187,9.105587,9.932863,23.549788,299.963959
2.5016327,1.804786,-3.538686,9.157033,9.981523,23.451340,297.022308
2.5216372,1.856531,-3.564109,9.153444,9.996756,23.703009,297.514832
2.5416675,1.922334,-3.450151,9.118748,9.937327,23.418581,299.125397
2.5616808,1.894816,-3.451348,9.052945,9.872079,23.505009,298.767120
2.5816944,1.866103,-3.445365,9.028718,9.842288,23.459843,298.441162
2.6017029,1.788037,-3.411866,9.025128,9.812790,23.113192,297.657410
2.6217158,1.721038,-3.423830,9.034700,9.813786,22.984112,296.687042
2.6417797,1.835893,-3.483651,9.019147,9.841308,23.586334,297.789337
2.6617870,1.980958,-3.499204,8.974879,9.834484,24.133852,299.514923
2.6818004,1.896013,-3.503990,9.028718,9.868666,23.810255,298.417877
2.7018094,1.723431,-3.475276,9.121140,9.911758,23.039639,296.377350
