Keuwl Accelerometer Data File
2022-08-22 23-00-34

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,0.335294,-3.778267,8.680264,9.472840,23.604448,275.071320
0.0200114,0.603590,-4.089932,9.119945,10.013254,24.385624,278.395081
0.0400220,0.702892,-4.050151,9.170194,10.049390,24.145100,279.845459
0.0600365,0.579661,-3.950849,9.140284,9.974467,23.599236,278.346771
0.0800478,0.285045,-3.989135,9.239586,10.067988,23.405113,274.087158
0.1000847,0.292223,-3.987938,9.385847,10.202116,23.075344,274.190948
0.1200912,0.524626,-3.818048,9.041879,9.828952,23.085171,277.823853
0.1401026,0.656232,-3.894618,8.915059,9.750742,23.894133,279.564331
0.1600594,2.160719,-4.777270,8.248059,9.773510,32.443607,294.336823
0.1800707,0.193819,-4.089932,9.113962,9.991467,24.192394,272.713165
0.2001042,-0.584746,-3.617948,9.531809,10.212093,21.031315,260.819031
0.2201005,0.262313,-4.007081,9.082855,9.930950,23.850895,273.745361
0.2401119,0.897009,-4.232305,8.558229,9.589595,26.817310,281.966400
0.2601303,0.804886,-4.039384,8.536694,9.478375,25.756437,281.269135
0.2801328,0.549751,-3.902993,8.701798,9.552846,24.368364,278.017578
0.3001442,0.340080,-3.962813,8.887542,9.736937,24.109610,274.904968
0.3201567,0.224925,-4.029812,9.087642,9.943602,23.947390,273.194672
0.3401960,0.387936,-3.997509,9.021540,9.875158,23.998089,275.542877
0.3602076,0.680160,-3.956831,8.845667,9.714163,24.412310,279.753540
0.3802224,0.604786,-3.995116,8.931808,9.803261,24.341375,278.608154
0.4002347,0.367597,-3.980760,9.070891,9.912751,23.783899,275.275940
0.4202464,0.222533,-3.816851,9.035896,9.811488,22.934542,273.336731
0.4402386,0.344866,-3.808177,8.953344,9.735683,23.126186,275.174561
0.4602653,0.447757,-3.832405,8.897113,9.697754,23.445263,276.663910
0.4802769,0.308973,-3.876672,9.020343,9.822965,23.322458,274.556885
0.5002978,0.157926,-4.020241,9.201301,10.042470,23.617731,272.249573
0.5203059,0.255135,-4.029812,9.189336,10.037349,23.721140,273.622650
0.5403175,0.279063,-4.039384,9.099606,9.959785,23.987423,273.952026
0.5603335,0.277867,-4.009473,9.180962,10.022133,23.642057,273.964417
0.5803593,0.202194,-4.080062,9.276674,10.136295,23.766745,272.837067
0.6003710,0.352044,-4.168895,9.167801,10.077312,24.529629,274.826904
0.6203642,0.554537,-4.234698,9.026325,9.985726,25.321417,277.460480
0.6403691,0.513859,-4.173681,8.928220,9.868980,25.220453,277.018860
0.6603808,0.387936,-4.100700,8.995218,9.893441,24.603558,275.404236
0.6803948,0.240778,-4.165306,9.079267,9.992039,24.680542,273.308319
0.7004119,0.349651,-4.245466,8.944969,9.907508,25.465076,274.708191
0.7204235,0.570090,-4.192823,8.702995,9.677133,25.929054,277.742920
0.7404941,0.548555,-4.081557,8.677871,9.605492,25.387604,277.654602
0.7605132,0.262313,-4.086343,8.850452,9.751795,24.828106,273.672943
0.7805248,0.181855,-4.149753,8.913862,9.834147,24.984865,272.509277
0.8005422,0.369990,-4.261019,8.903095,9.877159,25.659649,274.962616
0.8205512,0.428614,-4.222734,8.795418,9.765990,25.760696,275.795776
0.8405629,0.390329,-4.221537,8.818150,9.784349,25.677073,275.282623
0.8605821,0.288634,-4.270590,8.889935,9.866721,25.709919,273.866547
0.8805493,0.302991,-4.329215,8.893523,9.895891,26.011160,274.003479
0.9005609,0.276670,-4.302893,8.828918,9.825539,26.029493,273.678986
0.9205473,0.247956,-4.286144,8.877970,9.861585,25.808006,273.310913
0.9405560,0.230907,-4.296911,8.858828,9.848634,25.907825,273.075989
0.9605677,0.305384,-4.352245,8.871988,9.886732,26.186409,274.013702
0.9805906,0.283849,-4.406084,8.877970,9.915265,26.442202,273.686005
1.0005920,0.255135,-4.325625,8.912666,9.910184,25.928001,273.375519
1.0206037,0.286241,-4.278965,8.911469,9.889680,25.698582,273.827087
1.0406276,0.316152,-4.324429,8.849257,9.854440,26.103994,274.181366
1.0607567,0.404686,-4.425226,8.871988,9.922629,26.604811,275.225159
1.0807683,0.250349,-4.525725,8.991630,10.069472,26.752493,273.166199
1.1006616,0.139980,-4.483850,9.092427,10.138873,26.260883,271.788116
1.1206834,0.271884,-4.459922,8.960523,10.012782,26.503338,273.488525
1.1406950,0.387936,-4.500600,8.867203,9.951542,26.996019,274.926514
1.1606988,0.319741,-4.584349,8.955737,10.065969,27.163866,273.989716
1.1807332,0.293420,-4.611866,8.954540,10.076666,27.297009,273.640411
1.2007447,0.391526,-4.464708,8.818150,9.891747,26.942041,275.011658
1.2207285,0.496810,-4.378566,8.731709,9.780664,26.778868,276.473328
1.2407345,0.383151,-4.435994,8.704191,9.776901,27.091396,274.936554
1.2607460,0.287438,-4.493422,8.737691,9.829583,27.262436,273.660156
1.2807626,0.291027,-4.451548,8.710174,9.786118,27.119961,273.740479
1.3007782,0.362812,-4.465904,8.723334,9.806758,27.186665,274.644531
1.3207897,0.342473,-4.433601,8.705388,9.775372,27.058451,274.417023
1.3408259,0.417847,-4.449154,8.730513,9.807722,27.105730,275.365265
1.3608117,0.391526,-4.456333,8.754440,9.831197,27.066933,275.021027
1.3808235,0.305384,-4.495815,8.833703,9.916649,27.026661,273.885925
1.4008380,0.417847,-4.501797,8.869596,9.955425,27.009552,275.302887
1.4208456,0.554537,-4.517350,8.832506,9.936152,27.261377,276.998444
1.4408574,0.457328,-4.499404,8.800203,9.894310,27.199467,275.803711
1.4608679,0.343669,-4.456333,8.897113,9.956688,26.673185,274.409882
1.4808890,0.234796,-4.492226,8.947362,10.014515,26.691332,272.991974
1.5009005,0.304188,-4.529314,8.885149,9.977630,27.062977,273.842194
1.5208926,0.415454,-4.520939,8.864810,9.959737,27.118628,275.250488
1.5408987,0.331705,-4.512564,8.933005,10.013583,26.863094,274.204071
1.5609103,0.310170,-4.532903,8.906684,9.998622,27.027164,273.914429
1.5809357,0.462114,-4.482654,8.827721,9.911427,27.043589,275.885803
1.6009430,0.586840,-4.447958,8.771191,9.852030,27.089941,277.515900
1.6209546,0.476471,-4.412066,8.810971,9.865423,26.732494,276.163635
1.6409831,0.434596,-4.499404,8.850452,9.938008,27.055544,275.517059
1.6609949,0.482453,-4.553242,8.824132,9.941332,27.424231,276.048370
1.6810066,0.475274,-4.523332,8.852845,9.952853,27.192255,275.998169
1.7010041,0.377169,-4.507779,8.947362,10.025847,26.819860,274.782837
1.7210128,0.374776,-4.546064,8.927023,10.024914,27.065905,274.712799
1.7410245,0.454935,-4.589135,8.894720,10.019140,27.405302,275.661407
1.7610215,0.550947,-4.599903,8.933005,10.062864,27.411882,276.829987
1.7810665,0.536590,-4.558028,8.781061,9.908107,27.594242,276.714203
