Keuwl Accelerometer Data File
2022-08-21 19-08-55

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,0.583305,0.317763,9.744247,9.766861,3.899681,28.579935
0.0199082,0.966585,0.552522,9.372945,9.438838,6.774102,29.753283
0.0398589,1.222903,0.921429,8.627944,8.762758,10.063372,36.997173
0.0597671,1.896039,1.067554,8.462654,8.737914,14.419555,29.381456
0.0796656,2.281714,0.863937,9.360967,9.673692,14.608300,20.738424
0.0995738,1.740331,0.617200,10.108363,10.275637,10.352313,19.526821
0.1194582,1.833755,0.471075,9.962237,10.140550,10.760588,14.407228
0.1393665,2.137984,0.308181,9.729874,9.966764,12.516951,8.202435
0.1592751,2.411071,0.964548,8.910613,9.281306,16.247873,21.803860
0.1791834,1.527132,1.029227,9.265147,9.446396,11.241883,33.978420
0.1990804,1.610974,0.636365,10.070035,10.217916,9.759713,21.554935
0.2189886,0.978562,0.928616,10.062848,10.152872,7.635609,43.499840
0.2389304,0.568932,1.101092,9.468764,9.549534,7.457221,62.674702
0.2588386,1.254045,1.146606,9.715501,9.862976,9.920556,42.437500
0.2787122,1.809801,1.110674,10.017334,10.239920,11.968167,31.537416
0.2986205,1.333096,1.034017,10.007752,10.148963,9.568977,37.798985
0.3185312,0.983353,1.134629,9.643636,9.759819,8.849530,49.085377
0.3384395,1.220508,1.484372,9.569375,9.760427,11.355081,50.571640
0.3583624,1.369028,1.455626,9.945469,10.144232,11.360768,46.756001
0.3782707,1.115106,1.242426,10.048475,10.186213,9.432985,48.091305
0.3981739,0.985749,1.328664,9.526257,9.668847,9.852153,53.427925
0.4180822,0.741408,1.484372,9.413668,9.558775,9.996133,63.458988
0.4379813,0.892324,1.568214,9.732269,9.898111,10.503091,60.359844
0.4578896,0.671938,1.275963,9.856835,9.961766,8.323433,62.228149
0.4779766,0.247935,1.045995,9.715501,9.774791,6.313854,76.665154
0.4978848,0.396455,1.493953,9.380131,9.506625,9.357127,75.137787
0.5175890,0.499462,1.676011,9.147767,9.313437,10.823074,73.405609
0.5374972,0.439575,1.390947,9.183700,9.298833,9.025541,72.462143
0.5574364,0.676729,1.182539,9.471160,9.568659,8.186188,60.218872
0.5773446,1.045636,1.144210,9.655614,9.779236,9.119925,47.577389
0.5972250,1.153433,1.060368,9.964633,10.087056,8.935669,42.592773
0.6171331,0.695893,0.859146,10.110759,10.171029,6.240516,50.993141
0.6370436,0.540186,1.010062,9.820903,9.887475,6.652516,61.861950
0.6569518,1.060009,1.216076,9.749038,9.881609,9.395823,48.922516
0.6769325,1.376215,1.084323,10.050871,10.202437,9.888412,38.234657
0.6968408,1.230090,0.986108,10.177833,10.299214,8.805200,38.717583
0.7166982,0.765363,0.938197,10.146691,10.218676,6.804781,50.793133
0.7366065,0.693497,0.813631,10.108363,10.164741,6.037314,49.557442
0.7565106,0.877951,0.892683,9.866418,9.945546,7.232316,45.476700
0.7764189,0.782131,0.940593,9.753829,9.830240,7.148526,50.255470
0.7963278,0.640796,0.945384,9.840067,9.906124,6.620454,55.869949
0.8162360,0.602468,0.873519,10.041289,10.097202,6.032442,55.405865
0.8361453,0.683915,0.768117,10.165855,10.217748,5.776891,48.318794
0.8560535,1.048031,0.758535,10.024521,10.107658,7.353754,35.895939
0.8760027,1.218112,0.753744,9.794553,9.898746,8.320507,31.748417
0.8959109,0.985749,0.863937,9.610099,9.699077,7.766878,41.232212
0.9158121,1.182179,0.986108,9.672382,9.794127,9.043397,39.832962
0.9357204,1.160620,0.969339,9.722688,9.839579,8.840380,39.868320
0.9555871,1.031263,1.017249,9.607703,9.716289,8.573888,44.608044
0.9754953,1.282791,1.225657,9.605308,9.767790,10.465179,43.695240
0.9953710,0.786922,1.072345,9.641240,9.732558,7.854929,53.727570
1.0152793,0.698289,1.055577,9.593330,9.676458,7.515619,56.514446
1.0352170,0.789317,1.093905,9.629263,9.723289,7.974570,54.187309
1.0551252,0.219188,0.873519,9.732269,9.773850,5.286983,75.913841
1.0750313,0.132950,0.844773,9.983797,10.020355,4.895770,81.056145
1.0949395,0.389269,0.883101,10.151482,10.197253,5.430727,66.212219
1.1149082,0.501858,0.830400,10.058058,10.104749,5.510075,58.853065
1.1348165,0.391665,0.871123,9.902350,9.948306,5.509328,65.790909
1.1546673,0.178465,0.799258,9.825694,9.859763,4.764400,77.413002
1.1745754,0.822855,0.851960,9.837671,9.908718,6.865328,45.995590
1.1944487,0.997726,0.897474,9.777784,9.869447,7.814896,41.972000
1.2143569,0.401246,0.782490,9.535838,9.576299,5.268754,62.852085
1.2342933,0.715057,0.969339,9.552607,9.628251,7.186817,53.584740
1.2542015,0.894719,0.988503,9.725083,9.816053,7.806452,47.850945
1.2740746,0.216793,0.823214,9.562189,9.600007,5.087388,75.246162
1.2939829,0.571327,0.816027,9.820903,9.871294,5.791801,55.002888
1.3139666,0.837228,0.820818,10.031707,10.099992,6.666298,44.432968
1.3338749,0.485089,0.880705,9.955051,10.005698,5.767315,61.154205
1.3537028,0.221584,0.842377,9.756225,9.795031,5.101848,75.262436
1.3736111,0.128159,0.816027,9.643636,9.678948,4.895770,81.074432
1.3935452,0.092227,0.873519,9.643636,9.683556,5.204319,83.972984
1.4134532,0.298240,0.988503,9.825694,9.879795,5.998813,73.210976
1.4333662,0.509044,0.966944,10.204183,10.262527,6.112440,62.235596
1.4532743,0.456343,0.784886,10.141900,10.182457,5.115501,59.825706
1.4731528,0.602468,0.770513,9.938283,9.986297,5.620717,51.977928
1.4930607,1.024076,0.835191,9.873604,9.961643,7.623081,39.199146
1.5129601,1.213321,0.899870,9.909536,10.024013,8.667393,36.562786
1.5328681,1.335492,0.916638,9.986193,10.116710,9.213390,34.464439
1.5529718,1.242067,0.945384,9.854440,9.977298,9.000778,37.276131
1.5728799,1.067196,0.962152,9.607703,9.714557,8.505884,42.036900
1.5925794,0.846810,0.950175,9.459183,9.544425,7.663266,48.292118
1.6124876,0.619237,0.940593,9.502301,9.568798,6.758682,56.641193
1.6323940,0.614446,0.897474,9.605308,9.666692,6.460379,55.602924
1.6523020,0.679124,0.952570,9.557398,9.628731,6.978563,54.513454
1.6722441,0.532999,0.974130,9.557398,9.621688,6.627145,61.314556
1.6921520,0.585700,1.005272,9.658009,9.727834,6.869041,59.773697
1.7120665,0.171279,0.895078,9.703524,9.746223,5.365273,79.167076
1.7319745,0.552163,0.923824,9.859231,9.917801,6.229888,59.133556
1.7519381,0.997726,1.050786,9.950260,10.055212,8.285436,46.483727
1.7718461,0.568932,0.981317,9.897559,9.962346,6.537860,59.896404
1.7916907,0.427597,1.043599,9.744247,9.809297,6.602064,67.719475
1.8115987,0.346150,1.050786,9.801739,9.863977,6.439768,71.767082
1.8315063,0.825250,1.110674,9.952656,10.048383,7.915024,53.387001
1.8514142,0.901906,1.086719,9.969424,10.068953,8.062631,50.309525
1.8713269,0.590491,0.993294,9.875999,9.943374,6.673648,59.269466
1.8912349,0.559349,1.002876,9.837671,9.904464,6.657791,60.849609
1.9111341,0.362918,1.019644,9.820903,9.880361,6.288869,70.408005
1.9310422,0.688707,0.981317,9.962237,10.034116,6.862099,54.938095
1.9509513,0.830041,1.000481,9.962237,10.046696,7.434504,50.319462
1.9708594,0.358128,0.990898,9.816112,9.872497,6.126503,70.129288
1.9907751,0.310217,1.038808,9.840067,9.899611,6.287310,73.372894
2.0106833,0.947420,1.163375,9.902350,10.015368,8.615593,50.841568
2.0305791,0.686311,1.132233,9.729874,9.819543,7.748991,58.777557
2.0504873,0.262307,1.110674,9.622076,9.689517,6.763961,76.711952
2.0703676,0.396455,1.184934,9.729874,9.809775,7.317806,71.500778
2.0902758,0.695893,1.206493,9.820903,9.919175,8.071878,60.024097
2.1101913,0.621633,1.134629,9.696337,9.782267,7.599903,61.282848
2.1300995,0.429992,1.103487,9.624472,9.697063,7.015065,68.710777
2.1500311,0.564140,1.163375,9.751433,9.836775,7.552761,64.130447
2.1699388,0.315008,1.201702,9.715501,9.794604,7.286773,75.311256
2.1898992,-0.137741,1.134629,9.746642,9.813429,6.688355,96.921692
2.2098072,0.192838,1.055577,9.916723,9.974609,6.175714,79.647087
2.2296584,0.674334,1.098696,9.919119,10.002539,7.404912,58.460144
2.2495663,0.525813,1.132233,9.768202,9.847650,7.282895,65.089699
2.2694671,0.178465,1.110674,9.665195,9.730439,6.638705,80.871643
2.2893751,0.403642,1.137024,9.681964,9.756853,7.103460,70.455208
2.3092799,0.863578,1.208889,9.686755,9.800020,8.719496,54.459625
2.3291881,0.880346,1.225657,9.717896,9.834366,8.826725,54.311649
2.3490913,0.794109,1.235240,9.674777,9.785588,8.630717,57.263920
2.3689992,0.544976,1.230448,9.600517,9.694376,7.979319,66.111023
2.3889310,0.561745,1.192121,9.674777,9.764119,7.756763,64.769485
2.4088390,0.643192,1.139420,9.782575,9.869688,7.618137,60.555664
2.4287293,0.511440,1.077137,9.808926,9.881134,6.930955,64.600975
2.4486370,0.487485,1.134629,9.780179,9.857836,7.196502,66.749588
2.4685404,0.303031,1.146606,9.765806,9.837556,6.924188,75.196045
2.4884484,0.288658,1.149001,9.820903,9.892101,6.878429,75.897713
2.5083463,0.652774,1.160979,9.931096,10.020013,7.638667,60.652622
2.5282540,0.667147,1.168165,9.914328,10.005177,7.727103,60.269028
2.5481527,0.350941,1.168165,9.909536,9.984322,7.017106,73.278648
2.5680606,0.288658,1.172956,9.919119,9.992400,6.943283,76.174561
2.5879538,0.461134,1.153793,9.993379,10.070328,7.087535,68.214989
2.6078620,0.355732,1.036413,9.914328,9.974697,6.306894,71.056046
2.6280127,0.271890,1.050786,9.828090,9.887842,6.302074,75.492958
2.6479206,0.573722,1.053182,9.849649,9.922396,6.942266,61.420586
2.6675849,0.846810,1.048391,9.926305,10.017371,7.731597,51.071381
2.6874931,0.961793,1.038808,9.859231,9.960352,8.171256,47.204563
2.7074342,1.050427,1.053182,9.796948,9.909227,8.633311,45.075027
2.7273419,0.901906,1.055577,9.741852,9.840293,8.111184,49.488766
2.7472417,0.746198,1.038808,9.761016,9.844459,7.465216,54.309502
2.7671494,0.930652,1.050786,9.715501,9.816375,8.220987,48.469578
2.7870634,0.647983,0.935802,9.669987,9.736748,6.713378,55.299873
2.8069713,0.633610,0.895078,9.744247,9.805763,6.421228,54.706005
2.8269224,0.770154,0.976525,9.715501,9.794779,7.294739,51.738316
2.8468306,0.245539,0.873519,9.629263,9.671920,5.383140,74.299767
2.8666852,0.583305,0.904661,9.796948,9.855905,6.270041,57.186996
2.8865929,0.933047,0.923824,9.756225,9.844184,7.665007,44.715420
2.9065049,0.743803,1.000481,9.636450,9.716758,7.371502,53.371197
2.9264128,0.688707,1.093905,9.643636,9.729884,7.634503,57.806084
2.9463167,0.628819,1.105883,9.610099,9.693935,7.540800,60.376884
2.9662247,0.504253,1.069950,9.600517,9.673106,7.023644,64.766129
2.9861355,0.578514,1.002876,9.717896,9.786621,6.794108,60.021313
3.0060432,0.633610,1.031622,9.708315,9.783511,7.108319,58.442245
3.0260289,0.465925,1.048391,9.665195,9.733047,6.769352,66.038712
3.0459368,0.559349,1.101092,9.763411,9.841212,7.209330,63.069637
3.0658011,0.825250,1.129838,9.854440,9.953269,8.080848,53.855053
3.0857093,0.889929,1.069950,9.859231,9.956967,8.034483,50.248085
3.1055841,0.870764,0.921429,9.902350,9.983176,7.295787,46.619293
3.1254919,0.813272,0.851960,9.952656,10.022106,6.749099,46.330872
3.1453662,0.676729,0.911847,9.909536,9.974384,6.536991,53.418972
3.1652744,0.777340,0.952570,9.902350,9.978386,7.077703,50.784019
3.1851971,0.631214,0.885496,9.861627,9.921402,6.292609,54.517330
3.2051051,0.650379,0.854355,9.892768,9.950868,6.194479,52.719761
3.2250242,0.724639,0.952570,9.784970,9.857897,6.973586,52.739044
3.2449319,0.513835,0.981317,9.696337,9.759403,6.517162,62.362637
3.2648382,0.494671,1.010062,9.701128,9.766105,6.612985,63.907021
3.2847462,0.336568,0.978921,9.617286,9.672835,6.143408,71.026245
3.3046257,0.247935,1.022040,9.725083,9.781783,6.172062,76.364151
3.3245339,0.652774,1.132233,9.832881,9.919355,7.571056,60.034969
3.3444397,0.489880,1.160979,9.734665,9.815883,7.375627,67.122482
3.3643475,0.307822,1.146606,9.749038,9.821059,6.943141,74.972504
3.3842592,0.497066,1.120255,9.818507,9.894702,7.115050,66.072746
3.4041672,0.367709,1.125046,9.777784,9.849163,6.902170,71.900574
