Keuwl Accelerometer Data File
2022-08-21 14-29-35

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
1.4538051,-1.103127,0.804049,9.768202,9.863121,7.955297,143.912369
1.4735918,-1.107919,0.835191,9.753829,9.852015,8.095848,142.989624
1.4935055,-1.160619,0.792072,9.825694,9.925658,8.138514,145.688171
1.5134134,-1.055218,0.765721,9.844858,9.930813,7.543869,144.033386
1.5333272,-1.115105,0.734580,9.792157,9.882784,7.765311,146.624939
1.5532434,-1.167806,0.760930,9.729874,9.829203,8.152349,146.912140
1.5731570,-1.153433,0.835191,9.722688,9.826424,8.332723,144.092026
1.5930668,-1.174992,0.825609,9.796948,9.901638,8.339107,144.906189
1.6129806,-1.179783,0.751348,9.808926,9.908150,8.115467,147.508865
1.6329095,-1.131873,0.780095,9.787366,9.883431,7.995024,145.425140
1.6528232,-1.007308,0.816027,9.842463,9.927468,7.503312,140.988815
1.6727920,-1.038449,0.878310,9.794553,9.888533,7.905569,139.775787
1.6927058,-1.249253,0.861542,9.715501,9.833302,8.877657,145.408096
1.7125719,-1.289976,0.782490,9.758620,9.874563,8.788742,148.759308
1.7324855,-1.100732,0.758535,9.811321,9.901970,7.758712,145.428543
1.7523972,-1.004912,0.811236,9.784970,9.869833,7.518882,141.087082
1.7723109,-1.036054,0.811236,9.880791,9.968026,7.585713,141.938843
1.7921971,-1.119896,0.760930,9.919119,10.011099,7.772789,145.805252
1.8121107,-1.242067,0.739371,9.854440,9.959888,8.344779,149.235718
1.8320408,-1.155828,0.753744,9.849649,9.945836,7.974890,146.890640
1.8519545,-0.918674,0.801654,9.852044,9.927204,7.054911,138.891373
1.8718654,-1.024076,0.816027,9.775389,9.862700,7.629515,141.450684
1.8917791,-1.261230,0.847169,9.705919,9.824117,8.896756,146.110748
1.9117237,-1.112710,0.849564,9.749038,9.849042,8.171808,142.637924
1.9316374,-1.033658,0.804049,9.753829,9.841348,7.646858,142.121796
1.9515071,-1.186970,0.792072,9.715501,9.819736,8.355667,146.284592
1.9714208,-1.246858,0.787281,9.796948,9.907304,8.559743,147.731186
1.9913646,-1.210925,0.777699,9.847254,9.951862,8.314771,147.289978
2.0112784,-1.112710,0.768117,9.897559,9.989485,7.778898,145.382202
2.0311747,-1.009703,0.816027,9.856835,9.941962,7.503181,141.055374
2.0510886,-1.191761,0.835191,9.808926,9.916292,8.438989,144.977066
2.0709867,-1.357051,0.823214,9.792157,9.919960,9.207053,148.758179
2.0909004,-1.249253,0.830400,9.770597,9.885078,8.728390,146.387329
2.1108520,-1.184574,0.820818,9.765806,9.871572,8.394683,145.281052
2.1307654,-1.122291,0.823214,9.775389,9.873979,8.103435,143.739532
2.1506867,-1.107919,0.823214,9.777784,9.874727,8.035069,143.386642
2.1706004,-1.227694,0.780095,9.801739,9.909080,8.441036,147.567520
2.1904926,-1.258835,0.782490,9.823298,9.934493,8.580505,148.134979
2.2104061,-1.179783,0.794468,9.825694,9.928108,8.236806,146.043625
2.2303038,-1.112710,0.816027,9.823298,9.919739,7.995933,143.744827
2.2502174,-1.225298,0.823214,9.765806,9.876740,8.595486,146.104919
2.2701490,-1.400169,0.794468,9.763411,9.895244,9.363111,150.429077
2.2900627,-1.273208,0.782490,9.816112,9.929219,8.656441,148.425888
2.3099487,-1.177388,0.765721,9.842463,9.942164,8.121054,146.961792
2.3298624,-1.062404,0.811236,9.789762,9.880599,7.775213,142.635178
2.3498847,-1.050426,0.787281,9.789762,9.877380,7.637253,143.148926
2.3697987,-1.160619,0.794468,9.813717,9.913993,8.156033,145.607574
2.3896174,-1.143851,0.811236,9.842463,9.941859,8.108715,144.655167
2.4095314,-1.148642,0.799258,9.806530,9.905868,8.121054,145.168686
2.4294331,-1.095941,0.823214,9.775389,9.871018,7.981853,143.088043
2.4493470,-0.961793,0.813631,9.813717,9.894245,7.315017,139.770355
2.4692769,-1.086359,0.768117,9.787366,9.877384,7.741263,144.737534
2.4891908,-1.292372,0.713021,9.763411,9.874352,8.596787,151.113831
2.5091188,-1.093546,0.753744,9.852044,9.941164,7.677696,145.422821
2.5290329,-0.825249,0.780095,9.909536,9.974392,6.537381,136.611191
2.5489306,-1.122291,0.756140,9.816112,9.908952,7.849305,146.030029
2.5688448,-1.234880,0.736975,9.787366,9.892451,8.358769,149.171280
