Keuwl Accelerometer Data File
2022-08-22 23-07-18

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-0.813261,-1.141077,9.116355,9.223414,8.738263,234.522034
0.0200183,-0.712762,-1.336092,9.450453,9.571010,9.103578,241.921524
0.0400314,-1.025324,-1.116850,9.370294,9.492157,9.190882,227.446503
0.0600648,-1.100698,-1.291825,9.694820,9.842250,9.929473,229.567368
0.0800333,-1.031307,-1.539781,9.609875,9.786941,10.915366,236.186829
0.1000464,-0.911665,-1.550549,9.668499,9.834389,10.538683,239.546051
0.1200518,-0.866202,-1.551746,9.850653,10.009674,10.226624,240.829254
0.1400636,-0.766601,-1.702792,9.741480,9.918851,10.851700,245.762634
0.1600766,-0.189332,-1.766202,9.511470,9.675918,10.578455,263.881409
0.1800840,-0.585942,-0.996012,9.632607,9.701674,6.840858,239.532196
0.2000921,-0.800100,-1.086940,9.678070,9.771727,7.939044,233.643082
0.2201051,-0.678066,-1.574477,9.857831,10.005777,9.865078,246.700333
0.2401403,-0.649352,-1.588834,9.900902,10.048577,9.834973,247.770294
0.2601536,-0.624228,-1.336092,9.905687,10.014861,8.467772,244.957840
0.2801666,-0.704387,-1.500300,9.896116,10.033952,9.507810,244.850052
0.3001632,-0.706780,-1.651048,9.881760,10.043638,10.300817,246.825211
0.3201576,-0.754636,-1.462015,9.843175,9.979733,9.489267,242.698929
0.3401706,-0.872184,-1.235594,9.792926,9.909026,8.779372,234.782410
0.3601817,-0.743869,-1.142274,9.733106,9.828096,7.972502,236.927109
0.3801830,-0.515055,-1.156631,9.639785,9.722578,7.482596,245.996277
0.4001956,-0.464806,-1.053440,9.778569,9.846126,6.715628,246.191650
0.4202397,-0.566501,-0.807877,9.869795,9.918994,5.709044,234.961029
0.4402254,-0.662513,-0.816252,9.993026,10.048172,6.005507,230.935394
0.4602380,-0.848256,-1.148256,10.159626,10.259437,7.998657,233.545456
0.4802518,-0.649352,-1.374377,10.001400,10.116253,8.641930,244.710663
0.5002531,-0.456431,-1.405783,9.915258,10.024815,8.478411,252.012375
0.5202656,-0.716351,-1.531407,9.890134,10.033600,9.700689,244.931061
0.5402772,-0.967897,-1.726721,9.838389,10.035552,11.376084,240.727600
0.5602804,-0.803689,-1.767399,9.703195,9.895535,11.315100,245.547272
0.5802929,-0.831207,-1.713560,9.587143,9.774482,11.235716,244.123093
0.6003067,-0.757029,-1.726721,9.427721,9.614394,11.308971,246.326385
0.6202963,-0.548555,-1.709971,9.390633,9.560800,10.826165,252.213882
0.6403089,-0.719940,-1.717149,9.486345,9.667351,11.104771,247.253403
0.6603245,-0.843470,-1.677668,9.566504,9.749052,11.105143,243.308426
0.6803518,-0.802493,-1.841576,9.583553,9.791828,11.838509,246.454147
0.7003644,-0.722333,-1.998605,9.535398,9.769341,12.564041,250.129196
0.7203514,-0.664906,-2.016551,9.554541,9.787636,12.529425,251.751358
0.7403936,-0.690030,-1.942374,9.605089,9.823782,12.112238,250.442368
0.7604061,-0.773779,-1.999802,9.687641,9.922113,12.480736,248.847153
0.7804171,-0.728315,-2.020140,9.673285,9.908776,12.516399,250.174393
0.8004196,-0.593121,-1.913361,9.587143,9.794185,11.801864,252.777130
0.8204322,-0.540180,-1.834398,9.475577,9.666612,11.409693,253.591751
0.8404403,-0.565304,-1.794916,9.415757,9.601968,11.302230,252.518311
0.8604465,-0.706780,-1.757827,9.486345,9.673688,11.294403,248.096130
0.8804590,-0.731905,-1.631905,9.413364,9.581765,10.757843,245.843903
0.9004722,-0.570389,-1.542174,9.322437,9.466334,10.002859,249.702560
0.9204714,-0.923630,-1.610370,9.564112,9.742619,10.984818,240.163513
0.9404839,-1.095913,-1.686043,9.703195,9.909377,11.708361,236.976486
0.9604934,-0.836291,-1.588834,9.654142,9.819687,10.535583,242.239685
0.9805145,-0.719940,-1.532603,9.582357,9.730815,10.021147,244.838196
1.0005270,-0.788136,-1.601995,9.591928,9.756671,10.543929,243.804123
1.0205351,-0.662513,-1.709971,9.643374,9.816190,10.767042,248.821594
1.0405351,-0.569193,-1.659423,9.591928,9.751039,10.364620,251.067703
1.0605476,-0.629013,-1.680061,9.585947,9.752366,10.599938,249.474136
1.0805607,-0.481556,-1.663012,9.583553,9.738686,10.240387,253.850662
1.1005716,-0.341575,-1.706382,9.587143,9.743804,10.288148,258.680420
1.1205841,-0.337986,-1.781756,9.535398,9.706323,10.768414,259.259033
1.1405954,-0.286241,-1.671387,9.495916,9.646133,10.124789,260.281799
1.1606041,-0.371486,-1.687239,9.489935,9.645913,10.317744,257.583099
1.1806166,-0.433699,-1.709971,9.547362,9.708977,10.468751,255.768204
1.2006407,-0.458824,-1.741078,9.602696,9.770038,10.619711,255.236572
1.2206485,-0.523430,-1.852344,9.679267,9.868808,11.247453,254.220917
1.2406611,-0.565304,-1.890629,9.719945,9.918235,11.476172,253.353165
1.2606748,-0.457627,-1.745863,9.727123,9.893148,10.511537,255.312012
1.2806808,-0.488734,-1.680061,9.658928,9.816127,10.267706,253.780151
1.3006935,-0.567697,-1.818844,9.688838,9.874414,11.125656,252.665833
1.3207074,-0.530608,-1.793720,9.650553,9.830165,10.969537,253.521011
1.3407117,-0.666102,-1.687239,9.634999,9.804269,10.662192,248.456482
1.3607243,-0.617049,-1.681257,9.590733,9.756512,10.577228,249.846024
1.3807421,-0.311665,-1.643869,9.460024,9.606846,10.029916,259.264587
1.4007484,-0.379861,-1.648655,9.444471,9.594810,10.156038,257.025116
1.4207606,-0.664906,-1.660619,9.561719,9.727601,10.596280,248.179016
1.4407706,-0.776172,-1.658226,9.609875,9.782732,10.786804,244.916946
1.4607847,-0.681655,-1.744667,9.660124,9.840046,10.973502,248.659012
1.4807971,-0.571586,-1.727917,9.605089,9.775998,10.729374,251.696060
1.5008543,-0.596710,-1.628316,9.631411,9.786294,10.207177,249.874207
1.5208598,-0.693619,-1.621137,9.725926,9.884475,10.275998,246.835861
1.5408721,-0.698405,-1.759024,9.729516,9.911882,11.007788,248.344879
1.5608885,-0.644567,-1.866701,9.722338,9.920881,11.481990,250.950348
1.5808638,-0.652941,-1.769791,9.746265,9.927144,10.954200,249.749115
1.6008760,-0.578764,-1.730310,9.701999,9.872067,10.650539,251.505646
1.6209090,-0.454038,-1.761417,9.639785,9.809903,10.685885,255.545593
1.6409100,-0.587139,-1.863111,9.634999,9.831029,11.461023,252.508331
1.6609223,-0.597907,-1.802095,9.685248,9.869603,11.091571,251.644974
1.6809206,-0.627817,-1.751845,9.593125,9.771958,10.978310,250.283615
1.7009195,-0.662513,-1.833201,9.614660,9.810262,11.460611,250.130310
1.7209318,-0.831207,-1.984248,9.690035,9.925972,12.517376,247.271057
1.7409421,-0.837488,-2.022533,9.710373,9.954063,12.704189,247.506592
1.7609555,-0.816850,-1.932503,9.725926,9.949646,12.173154,247.086700
1.7809676,-0.725923,-1.953141,9.631411,9.854227,12.207360,249.611450
1.8009908,-0.693619,-1.938486,9.621839,9.839644,12.077784,250.312027
1.8209836,-0.885344,-1.981855,9.844372,10.080835,12.434381,245.928482
1.8409959,-0.896112,-2.038087,9.904491,10.151639,12.668719,246.265717
1.8610108,-0.552144,-1.978266,9.743873,9.957984,11.902908,254.405319
1.8810266,-0.437288,-2.022533,9.701999,9.920214,12.039793,257.799957
1.9010388,-0.693619,-2.118246,9.739087,9.990891,12.890882,251.868973
1.9210403,-0.704387,-2.067997,9.676874,9.920417,12.721928,251.190475
1.9410709,-0.599103,-1.962713,9.561719,9.779449,12.112922,253.025589
1.9610832,-0.676870,-1.913361,9.483953,9.698684,12.079073,250.518280
1.9810829,-0.740279,-1.967498,9.443274,9.674425,12.549920,249.380981
2.0010831,-0.771386,-1.959123,9.488738,9.719535,12.511024,248.508438
2.0210953,-0.770190,-1.910968,9.431311,9.653735,12.323058,248.048767
2.0411115,-0.842274,-1.931307,9.458828,9.690655,12.557775,246.437225
2.0611181,-0.862613,-1.989034,9.516255,9.760097,12.834304,246.554382
2.0811303,-0.724726,-1.837987,9.431311,9.636028,11.831449,248.480469
2.1011493,-0.660120,-1.762613,9.400204,9.586782,11.322425,249.468460
2.1211505,-0.679263,-1.798505,9.449257,9.642846,11.500178,249.309372
2.1411629,-0.711566,-1.759024,9.619446,9.804806,11.158669,247.975540
2.1611736,-0.682852,-1.770988,9.727123,9.910581,11.041487,248.914520
2.1811993,-0.629013,-1.975873,9.814461,10.031120,11.929900,252.341278
2.2012117,-0.690030,-2.101496,9.894919,10.139126,12.600600,251.822311
2.2212100,-0.825225,-2.016551,9.892527,10.129638,12.421306,247.744354
2.2412174,-0.735494,-1.888236,9.739087,9.947673,11.753880,248.718399
2.2612298,-0.594317,-1.814059,9.640982,9.828151,11.199799,251.860306
2.2812424,-0.630210,-1.809273,9.633803,9.822464,11.247750,250.795639
2.3012676,-0.626620,-1.857129,9.587143,9.785442,11.554318,251.354919
2.3212800,-0.629013,-1.835594,9.533006,9.728477,11.504992,251.084671
2.3412881,-0.717548,-1.851147,9.637392,9.839764,11.640379,248.812515
2.3612876,-0.752244,-1.797309,9.680463,9.874591,11.379841,247.288788
2.3813000,-0.639781,-1.770988,9.576077,9.759455,11.124523,250.137421
2.4013216,-0.673280,-1.881058,9.587143,9.793109,11.771704,250.306366
2.4213181,-0.620638,-1.931307,9.646963,9.857943,11.875241,252.184845
2.4413302,-0.546162,-1.755435,9.591928,9.766521,10.850012,252.717712
2.4613431,-0.723530,-1.748256,9.642178,9.826061,11.101951,247.517395
2.4813683,-0.715155,-1.866701,9.658928,9.863615,11.692801,249.037582
2.5013802,-0.521037,-1.794916,9.560523,9.741499,11.061387,253.812790
2.5213821,-0.602692,-1.724328,9.538987,9.712303,10.840356,250.734299
2.5413861,-0.884148,-1.727917,9.642178,9.835599,11.381606,242.901886
2.5613983,-0.728315,-1.776970,9.706784,9.894934,11.191109,247.713058
2.5814123,-0.556929,-1.772184,9.546165,9.725229,11.011847,252.554062
2.6014216,-0.578764,-1.761417,9.561719,9.739817,10.973754,251.810577
2.6214335,-0.605085,-1.776970,9.614660,9.796195,11.047441,251.195526
2.6414528,-0.646959,-1.926521,9.658928,9.870407,11.881811,251.437057
2.6614654,-0.674477,-1.973480,9.642178,9.865148,12.204792,251.131104
2.6814775,-0.567697,-1.785345,9.571291,9.752914,11.074711,252.360580
2.7014918,-0.626620,-1.723131,9.553345,9.727704,10.864408,250.016098
2.7214999,-0.618246,-1.772184,9.541380,9.724237,11.128823,250.768127
2.7415118,-0.796511,-1.885843,9.578768,9.795082,12.063657,247.102600
2.7615314,-0.554537,-1.867897,9.509077,9.706652,11.579986,253.465027
2.7815516,-0.581157,-1.693221,9.555737,9.721978,10.610849,251.056473
2.8015635,-0.603889,-1.794916,9.673285,9.856918,11.076951,251.404800
