Keuwl Accelerometer Data File
2022-08-23 21-19-58

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0000000,-7.545766,-4.196712,3.829114,9.445269,66.083786,209.081406
0.0197585,-7.373184,-3.890131,4.173980,9.323040,63.403408,207.816376
0.0395089,-7.207780,-3.688835,4.432704,9.230843,61.301159,207.102692
0.0592482,-7.356434,-3.808775,4.301099,9.333988,62.561279,207.372742
0.0789985,-7.660622,-4.022036,4.169194,9.604378,64.272400,207.700699
0.0987729,-7.718050,-4.036393,4.267599,9.699131,63.896240,207.608704
0.1185232,-7.751549,-4.050750,4.334598,9.761344,63.636948,207.590347
0.1382598,-7.612765,-3.942774,4.466204,9.666780,62.482750,207.380371
0.1580102,-7.162316,-3.542873,4.880760,9.363362,58.583092,206.319519
0.1777763,-7.088139,-3.413362,4.947759,9.293712,57.833794,205.713593
0.1975266,-7.509575,-3.092424,4.804190,9.435945,59.393627,202.381744
0.2172463,-7.461718,-2.773880,5.105984,9.457417,57.323708,200.392517
0.2369967,-7.267900,-2.488835,5.144269,9.245548,56.192455,198.903366
0.2567734,-7.092925,-2.203790,4.854439,8.873096,56.831963,197.260147
0.2765237,-7.473682,-2.337788,4.545466,9.054416,59.866501,197.369827
0.2962498,-7.143174,-2.359323,4.562215,8.798019,58.764942,198.277908
0.3160000,-5.763412,-2.100599,3.646961,7.136509,59.267628,200.025360
0.3357608,-4.287639,-1.995315,2.413461,5.309419,62.963234,204.955597
0.3555110,-3.743870,-2.158326,3.211168,5.383914,53.384830,209.963272
0.3752665,-3.966702,-2.714059,5.829215,7.555170,39.506432,214.380341
0.3950168,-5.167001,-3.926024,6.938588,9.500293,43.083824,217.228531
0.4147739,-6.726523,-4.769195,6.569495,10.542751,51.455002,215.337143
0.4345241,-7.809276,-5.070990,5.280661,10.704443,60.441311,212.997864
0.4542458,-8.400901,-5.289035,4.631608,10.954489,64.988220,212.193680
0.4739961,-8.587542,-5.277071,4.420740,11.006193,66.318054,211.570862
0.4937608,-7.284649,-4.604090,4.600501,9.768744,61.904613,212.293961
0.5135109,-6.309574,-3.818347,3.896113,8.340875,62.153080,211.180939
0.5332514,-6.687939,-3.899703,4.494917,8.952123,59.860550,210.246246
0.5530016,-6.798308,-4.630411,6.179165,10.287847,53.085136,214.259262
0.5727464,-6.237790,-4.836493,7.271489,10.732019,47.347446,217.788345
0.5924966,-5.296214,-4.534399,8.083553,10.674947,40.778053,220.568771
0.6122466,-4.567898,-4.132106,7.765008,9.911375,38.422997,222.132385
0.6319968,-4.263711,-3.935595,7.158727,9.214961,39.026104,222.708389
0.6517646,-4.146462,-4.177569,6.744470,8.951710,41.111790,225.214111
0.6715148,-4.060321,-4.359723,6.811469,9.049281,41.174477,227.036484
0.6912467,-3.930809,-4.558626,6.892825,9.151140,41.129894,229.229477
0.7109970,-3.851846,-5.100002,7.005587,9.482879,42.373970,232.937576
0.7307683,-3.861418,-5.648557,7.240382,9.961922,43.380726,235.643051
0.7505184,-3.897310,-5.739484,7.192227,9.992939,43.967731,235.822128
0.7702577,-4.134499,-6.122635,7.518249,10.540626,44.498894,235.969589
0.7900079,-4.122534,-6.288039,7.985148,10.968014,43.277702,236.750534
0.8097445,-4.038486,-6.115457,8.663215,11.347223,40.229324,236.560272
0.8294947,-3.688835,-5.957530,9.456136,11.769375,36.538914,238.234680
0.8492498,-2.860021,-5.609972,10.119546,11.918756,31.892176,242.987045
0.8689999,-2.333002,-5.361119,10.277771,11.824428,29.634401,246.482742
0.8887701,-2.124527,-5.059025,9.628718,11.082399,29.677063,247.220123
0.9085202,-2.517549,-5.047061,9.130413,10.731977,31.704794,243.489304
0.9282522,-3.044568,-5.277071,9.053544,10.912540,33.937622,240.017517
0.9480023,-3.202494,-5.377869,9.075079,11.024269,34.594490,239.226410
0.9677609,-3.001497,-5.248357,8.862118,10.728065,34.303017,240.235077
0.9875111,-2.426322,-5.013562,8.509774,10.170502,33.205544,244.175247
1.0072492,-1.940280,-4.702196,8.255836,9.697122,31.639030,247.577347
1.0269994,-1.957030,-4.539185,8.296813,9.657705,30.785728,246.677139
1.0467795,-2.481656,-4.750052,8.780462,10.286794,31.398277,242.415268
1.0665296,-2.869593,-4.946563,9.149555,10.789690,32.006218,239.881180
1.0862459,-2.783451,-4.855635,8.917152,10.528077,32.114460,240.176880
1.1059960,-2.759523,-4.908278,8.648857,10.320314,33.066063,240.654510
1.1257495,-2.747559,-5.054240,8.342277,10.133509,34.589874,241.470856
1.1454995,-2.639582,-5.011169,7.994720,9.797691,35.315628,242.222443
1.1652417,-2.594119,-4.922635,7.575676,9.399610,36.297272,242.211761
1.1849918,-2.701796,-5.143073,7.242775,9.284863,38.733692,242.285843
1.2047497,-2.999104,-5.456832,6.911967,9.303061,42.014301,241.206573
1.2244998,-3.339184,-5.794519,6.679863,9.452364,45.033997,240.046616
1.2442569,-3.406183,-5.866304,6.773184,9.586012,45.043518,239.859039
1.2640070,-3.235994,-5.842376,7.139585,9.776435,43.089699,241.018661
1.2837548,-2.984747,-5.765805,7.601997,9.997179,40.499271,242.631042
1.3035049,-2.567798,-5.600401,7.846364,9.976148,38.139217,245.368423
1.3232765,-2.194218,-5.423333,7.932506,9.856560,36.409576,247.972305
